active_packet_gap_max_s_mean,active_packet_gap_max_s_std,actuator_torque_rms_nm_mean,actuator_torque_rms_nm_std,baseline_selection_rate_mean,baseline_selection_rate_std,command_acceleration_max_abs_rad_s2_mean,command_acceleration_max_abs_rad_s2_std,command_acceleration_rms_rad_s2_mean,command_acceleration_rms_rad_s2_std,control_compute_max_s_mean,control_compute_max_s_std,control_compute_p50_s_mean,control_compute_p50_s_std,control_compute_p95_s_mean,control_compute_p95_s_std,control_deadline_miss_count_mean,control_deadline_miss_count_std,control_period_max_s_mean,control_period_max_s_std,control_period_p50_s_mean,control_period_p50_s_std,control_period_p95_s_mean,control_period_p95_s_std,control_period_p99_s_mean,control_period_p99_s_std,e2e_max_s_mean,e2e_max_s_std,e2e_p95_s_mean,e2e_p95_s_std,e2e_p99_s_mean,e2e_p99_s_std,exact_final_pool_time_max_s_mean,exact_final_pool_time_max_s_std,exact_final_pool_time_p95_s_mean,exact_final_pool_time_p95_s_std,exact_pool_candidate_count_mean_mean,exact_pool_candidate_count_mean_std,exact_pool_valid_count_mean_mean,exact_pool_valid_count_mean_std,exact_selection_changed_rate_mean,exact_selection_changed_rate_std,failure_rate_mean,failure_rate_std,fallback_duty_cycle_mean,fallback_duty_cycle_std,feedback_saturation_rate_mean,feedback_saturation_rate_std,joint_rmse_rad_mean,joint_rmse_rad_std,label,lap_tcp_rmse_m_mean,lap_tcp_rmse_m_std,late_packet_rate_mean,late_packet_rate_std,n_cases,orientation_rmse_rad_mean,orientation_rmse_rad_std,packet_age_max_steps_mean,packet_age_max_steps_std,packet_age_p50_steps_mean,packet_age_p50_steps_std,packet_age_p95_steps_mean,packet_age_p95_steps_std,packet_expiration_count_mean,packet_expiration_count_std,planner_execution_qref_error_max_rad_mean,planner_execution_qref_error_max_rad_std,planner_execution_qref_error_p95_rad_mean,planner_execution_qref_error_p95_rad_std,planner_execution_qref_error_rms_rad_mean,planner_execution_qref_error_rms_rad_std,planner_failure_count_mean,planner_failure_count_std,planner_failure_step_rate_mean,planner_failure_step_rate_std,planner_hz_mean,planner_hz_std,projection_activation_rate_mean,projection_activation_rate_std,projection_discrepancy_max_rad_mean,projection_discrepancy_max_rad_std,projection_discrepancy_p95_rad_mean,projection_discrepancy_p95_rad_std,projection_discrepancy_rms_rad_mean,projection_discrepancy_rms_rad_std,residual_saturation_rate_mean,residual_saturation_rate_std,safety_projection_offset_max_rad_mean,safety_projection_offset_max_rad_std,safety_projection_offset_p95_rad_mean,safety_projection_offset_p95_rad_std,safety_projection_offset_rms_rad_mean,safety_projection_offset_rms_rad_std,solve_max_s_mean,solve_max_s_std,solve_p95_s_mean,solve_p95_s_std,solve_p99_s_mean,solve_p99_s_std,start_jitter_max_s_mean,start_jitter_max_s_std,start_jitter_p50_s_mean,start_jitter_p50_s_std,start_jitter_p95_s_mean,start_jitter_p95_s_std,start_jitter_p99_s_mean,start_jitter_p99_s_std,tcp_p95_m_mean,tcp_p95_m_std,tcp_rmse_m_mean,tcp_rmse_m_std,trajectory,wakeup_lateness_max_s_mean,wakeup_lateness_max_s_std,wakeup_lateness_p50_s_mean,wakeup_lateness_p50_s_std,wakeup_lateness_p95_s_mean,wakeup_lateness_p95_s_std,wakeup_lateness_p99_s_mean,wakeup_lateness_p99_s_std
0.06,0.0,7.140106289582346,0.08358997018219644,0.2403314917127072,0.019337016574585645,12.500286102294922,0.0,6.066312393739267,0.031233469410206088,0.8426903362075487,1.3287744577711116,0.0008442890054235855,5.094442311941197e-06,0.042383895317713416,0.0004258587087671656,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.003320420586607637,0.0,0.0,0.0,0.012555034496205958,8.749187568968071e-05,FullCompiledCommonD6,0.03106879178758908,0.0004317724412419629,0.0,0.0,3,0.0329108705086631,0.0002852162043189116,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.033167081574598946,0.005485533608250889,0.01060189213603735,0.0005303330947757532,0.00445029422154581,0.0002783185408432259,0.0,0.0,0.0,0.0,nan,nan,0.6080059029699317,0.01636365691469848,0.04113874832789103,0.00720031631622992,0.010990440410872299,0.0005134552082384311,0.004729966306469049,0.0001978163340777023,0.0,0.0,0.04113874832789103,0.00720031631622992,0.010990440410872299,0.0005134552082384311,0.004729966306469049,0.0001978163340777023,0.03854764252901077,0.0006348181696144694,0.03707023405780394,0.00032586023082601566,0.037802855161329106,0.00039270273562926387,nan,nan,nan,nan,nan,nan,nan,nan,0.08000698561469713,0.0008919898591346037,0.035327052374812165,0.00023348274964075187,circle,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.0,6.443168735050854,0.23385365484394074,0.2596685082872928,0.020855896230029695,12.500286102294922,0.0,5.736969944413432,0.07808943282726091,0.07818373292684555,0.0011721166409513486,0.0008483459823764861,7.026797730450143e-06,0.04279732095698516,0.0006525040069781845,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.003320420586607637,0.0,0.0,0.0,0.011985415902954611,4.176506955274795e-05,FullCompiledCommonD6,0.02829691101880161,0.0006135225656359094,0.0,0.0,3,0.031189636922974957,0.00017488806388906073,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0317047635714213,0.0058970270136765104,0.009352210288246473,0.0003096764377353389,0.0038857617256423433,9.581447706862615e-05,0.0,0.0,0.0,0.0,nan,nan,0.5360634569267663,0.010792549327659162,0.03552968303362528,0.0014501263878539652,0.009386776884396866,0.0003226915168974241,0.004102335706595093,0.00011386815079921,0.0,0.0,0.03552968303362528,0.0014501263878539652,0.009386776884396866,0.0003226915168974241,0.004102335706595093,0.00011386815079921,0.04291101669271787,0.006817719647092081,0.03726495957622925,0.0004042645886633301,0.0381302152449886,0.0007529872358168881,nan,nan,nan,nan,nan,nan,nan,nan,0.07938053334752714,0.0020447631051143614,0.03395737819447028,0.00022379917774340564,figure8,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.0,7.324263054552497,0.3440104141686123,0.2605107855107855,0.013930800364608578,12.500286102294922,0.0,5.862736458772052,0.17503669523415857,0.0018684543125952284,0.0010246874885399097,0.0004950226866640151,6.173598560433805e-06,0.0008432001942613463,0.00010776137895424639,0.0,0.0,0.01044526013235251,5.460401606804403e-05,0.009998684283345938,1.9373468364631483e-07,0.010093210963532329,2.194619175085666e-05,0.0101628292662402,3.3610413719153064e-05,0.06366610527038574,0.0010548130962344054,0.05075263480345408,0.0008528121739893864,0.05457690857350828,0.0017396837940024774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.003320420586607637,0.0,0.0,0.0,0.01271961166507764,7.62556757384808e-05,FullCompiledDeployed,0.03179169687132726,0.0002407404213854484,0.00971319938231703,0.0026394619666693297,3,0.033377995002039494,0.0006145469408450641,9.333333333333334,0.5773502691896257,2.0,0.0,4.0,0.0,0.0,0.0,0.038550712168216705,0.0024312798975219293,0.012212238584955534,0.0003724080048157195,0.0052288163443254985,6.898405302584085e-05,0.0,0.0,0.0,0.0,24.70629628499349,0.22674514965186546,0.5807046670356023,0.05630137685536587,0.0390966534614563,0.0034715743560213615,0.012559300412734337,0.00035709272245206734,0.005387987926546473,9.189896683958706e-05,0.0,0.0,0.0390966534614563,0.0034715743560213615,0.012559300412734337,0.00035709272245206734,0.005387987926546473,9.189896683958706e-05,0.0564594566822052,0.004997276273003192,0.03979830108582973,0.0006629482096487938,0.04523454405367374,0.002202937827164057,0.0004452599969226867,5.460418396720379e-05,-1.3156657132640248e-06,1.9373171371858373e-07,9.32110791230419e-05,2.1946015943302633e-05,0.00016282934617872056,3.361054367129859e-05,0.08021346852183338,0.002817957300359085,0.035828504343640176,0.0004638715089517478,circle,0.0006068054935894907,9.115151790938604e-05,0.00016439467920766523,1.0329478152876028e-05,0.00026800347259268157,1.6540434717945558e-05,0.000342997212816651,4.5629174018091054e-05
0.06,0.0,6.807592467022456,0.29004468687144364,0.26003637566137566,0.021557492506589525,12.500286102294922,0.0,5.602421011772178,0.09115964122499783,0.0014181346244489153,0.00025780688846536136,0.00048579001061928767,5.968470917336526e-06,0.0006577449326869096,4.674678129646776e-05,0.0,0.0,0.010538644467790922,8.021300627749571e-05,0.00999797104547421,8.804858694317318e-07,0.01008629403077066,1.3485936146934157e-05,0.01017565291064481,1.0122689986662717e-05,0.059831750889619194,0.0009670915862638736,0.050472927590211235,0.00015663007936081395,0.05198222488164902,0.00042153335735952845,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.003320420586607637,0.0,0.0,0.0,0.01214327807492066,9.873520693789538e-05,FullCompiledDeployed,0.028656956407321788,0.00015926737426157693,0.002228835978835979,5.727681241960503e-06,3,0.03167797757811944,0.0003367443625499849,8.666666666666666,1.5275252316519468,2.0,0.0,4.0,0.0,0.0,0.0,0.03976719578107198,0.0057167854983239865,0.011365867219865322,0.00030467905974956616,0.00478244123433291,0.00011250813121674427,0.0,0.0,0.0,0.0,24.81255849202474,0.08012506753324339,0.5196458218040951,0.034078150123609624,0.042030135790506996,0.007807283183852585,0.011751059753199412,0.0002699731854964652,0.0049294194407753485,0.00011915036012136296,0.0,0.0,0.042030135790506996,0.007807283183852585,0.011751059753199412,0.0002699731854964652,0.0049294194407753485,0.00011915036012136296,0.050081875175237656,0.0032494332198635535,0.03942895072201887,0.0004817802536866839,0.04079394864539305,0.0007192930475059245,0.0005386443226598203,8.021297659064544e-05,-2.029000597758568e-06,8.8034261524147e-07,8.629400326753967e-05,1.348580458519596e-05,0.0001756529207341376,1.0123003209916854e-05,0.08044503380854923,0.0010822535835614993,0.034475693861138954,0.0002761893973910491,figure8,0.0007022281254952153,9.266170922388193e-05,0.00017366135822764286,1.439827595388187e-05,0.0002676111345256988,2.7596270067596187e-05,0.0003510362020460891,3.253086866966048e-05
0.06,0.0,21.935160938950006,11.262353016367076,0.17771639042357276,0.06946474848081877,12.500286102294922,0.0,7.047431993652779,0.6489010540778797,0.1487212081750234,0.12390042997158855,0.0008430016653922697,6.714884611201119e-06,0.04154671728610992,0.000638329694655291,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.003320420586607637,0.0,0.0,0.0,0.016995159642432627,0.005288328915028523,ProjectionOffCommonD6,0.040404396899892246,0.012194552509372913,0.0,0.0,3,0.0428922071244601,0.012196653309296816,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.16945829863349596,0.1010785472073251,0.0682493628313144,0.048751803880481975,0.02419282231095321,0.015867908125731283,0.0,0.0,0.0,0.0,nan,nan,0.8099981553218963,0.08722265429425159,0.16963724916179976,0.10074523783240026,0.07049435824155786,0.049708499761292636,0.025049578821089796,0.01624675031148281,0.0,0.0,0.16963724916179976,0.10074523783240026,0.07049435824155786,0.049708499761292636,0.025049578821089796,0.01624675031148281,0.037416331470012665,0.00021187795995650634,0.03621424765636524,0.0003923372068777559,0.03666666276752948,0.00040642336094937157,nan,nan,nan,nan,nan,nan,nan,nan,0.08534033820033071,0.012782227004576397,0.04121875710216532,0.009161147775395765,circle,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.0,19.752862499017795,11.034813750765489,0.17587476979742175,0.04300292607305936,12.500286102294922,0.0,6.800934667242285,0.7036483366619823,0.07625717918078105,0.000620615843491343,0.0008483299946722885,2.2298074786999144e-06,0.04191078916192054,0.0002879437679940498,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.003320420586607637,0.0,0.0,0.0,0.015591307179655173,0.0046069124422182415,ProjectionOffCommonD6,0.03351507616384732,0.010098084960340968,0.0,0.0,3,0.03936843481375208,0.010303852227169705,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.1512814164161682,0.09616491808920145,0.05246474562833706,0.04798617276012563,0.02194227557312146,0.015723025478359933,0.0,0.0,0.0,0.0,nan,nan,0.7494927135214905,0.13036654822943486,0.15504075090090433,0.08987130651374087,0.05448934175074099,0.04953047331893434,0.022776167487453095,0.016000362052349608,0.0,0.0,0.15504075090090433,0.08987130651374087,0.05448934175074099,0.04953047331893434,0.022776167487453095,0.016000362052349608,0.04086907332142194,0.0052285118123678205,0.03648738240202268,0.00016182255384185782,0.037264798097312445,0.0002852262294595047,nan,nan,nan,nan,nan,nan,nan,nan,0.0781010727087656,0.0068586680457099,0.03811449657661115,0.007435285393940576,figure8,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.0,19.740432200831293,9.701719051286842,0.17584363190077643,0.040482184406308,12.500286102294922,0.0,7.016818902089788,0.6381091844261452,0.0015228023209298651,0.0006715351207236289,0.0005009576755886277,8.969784269443416e-06,0.0007454524961455414,0.00012359308843096133,0.0,0.0,0.010828658317526182,0.0003420015228802932,0.009998364063600699,2.951107360102627e-07,0.01008545250321428,4.168976137268876e-06,0.010155283162991207,4.309516304916749e-05,0.061165122936169304,0.0011667648808731136,0.04955734473963578,0.0005803719071746224,0.0518729638059934,0.0008962187576080916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.003320420586607637,0.0,0.0,0.0,0.015517514233827573,0.0035653260682913185,ProjectionOffDeployed,0.03497192526510059,0.006673030177692969,0.005864146232577939,0.002568564167387056,3,0.0395633861565066,0.008115738827110482,10.0,2.6457513110645907,2.0,0.0,4.0,0.0,0.0,0.0,0.14649780839681625,0.08760674502450438,0.052897878301640354,0.03586741501010764,0.020781167876337835,0.012692798789572579,0.0,0.0,0.0,0.0,25.17135175069173,0.14713375305827425,0.805201992252352,0.1103647954769273,0.14678951104482016,0.0871401966993158,0.05500968471169466,0.03627926550022942,0.02166282184361519,0.012901966232305469,0.0,0.0,0.14678951104482016,0.0871401966993158,0.05500968471169466,0.03627926550022942,0.02166282184361519,0.012901966232305469,0.05065373331308365,0.0018523079076296887,0.03893907318512599,0.0003306745653897846,0.04138589695096016,0.0015668475458762688,0.0008286583276155094,0.0003420017272924407,-1.6358272508417333e-06,2.952459824679546e-07,8.545258121254544e-05,4.169000929425338e-06,0.0001552833683187299,4.309521229432951e-05,0.07953948527574532,0.004292119389417522,0.038898480740196646,0.0056869738535953035,circle,0.0010022067387277882,0.00028643560634405236,0.00018456536539209387,4.155040841335449e-06,0.00028067847791438284,1.0808837203285099e-05,0.00033251171116717177,2.5534648733300098e-05
0.06,0.0,14.643387785685738,10.70229378349003,0.2003799264193137,0.04125927694987048,12.500286102294922,0.0,6.491393867813248,0.7670126492409939,0.001433598343282938,0.0004787717667166834,0.0004888359981123358,1.056094893750252e-05,0.0006830621103290467,6.679423033708603e-05,0.0,0.0,0.010498854952553907,9.623521244187194e-05,0.009998779588689407,4.10729445879367e-07,0.010082346852868795,6.220993454157199e-06,0.010134873958304523,1.6495926182404087e-05,0.06075048570831617,0.013269442464843486,0.04951841694613298,0.0002986868860940662,0.051170484063526,0.0004052298074626223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.003320420586607637,0.0,0.0,0.0,0.013312285043175288,0.004036468571214539,ProjectionOffDeployed,0.03010276688998029,0.008107642569737342,0.0007326007326007326,0.00126890169052665,3,0.034050751633984765,0.009155542929749266,6.666666666666667,2.8867513459481287,2.0,0.0,4.0,0.0,0.0,0.0,0.09605278198917706,0.09698285246102697,0.03704642023270329,0.04061246278008999,0.014017296137204913,0.014023778577973054,0.0,0.0,0.0,0.0,25.20517857869466,0.06586264402171003,0.7103855377236673,0.11487132114117654,0.10070597380399704,0.09304356600041712,0.03887799369792137,0.041200280848932805,0.014812788087052725,0.014243785906886653,0.0,0.0,0.10070597380399704,0.09304356600041712,0.03887799369792137,0.041200280848932805,0.014812788087052725,0.014243785906886653,0.05169462040066719,0.01057280805785381,0.03873133659362793,7.468251680770243e-05,0.04039841378728548,0.0005012715549207883,0.0004988550014483432,9.623481449765464e-05,-1.2203361166029936e-06,4.105826533199355e-07,8.234682779099482e-05,6.221227490887923e-06,0.00013487403509013053,1.649621107842596e-05,0.0753325325747331,0.005786306891344903,0.03466497510270788,0.006560225820073955,figure8,0.0007063480637346705,0.00013477764456322833,0.00017561353160999715,1.9089266788832128e-05,0.0002590779384869771,2.18005030164805e-05,0.0003246434186197199,6.989274929171443e-06
0.06,0.0,8.604100505585762,0.4036110632771966,0.4825046040515654,0.0262552070522712,12.500286102294922,0.0,6.155999375779568,0.07486895088557156,3.8241965050498643,6.509979478892476,0.0008381433241690198,6.1203002831366755e-06,0.036745346089204156,0.0003749295817485008,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.011404532328015193,0.00033845827573913506,0.010445443652133691,0.00017615466964559837,11.20073664825046,0.0343179468758458,11.20073664825046,0.0343179468758458,0.2633517495395948,0.004219682960364483,0.0,0.0,0.003320420586607637,0.0,0.0,0.0,0.011213318754570406,8.098497443991774e-05,TwoStageCompiledCommonD6,0.027749381820295058,0.0007541999622762537,0.0,0.0,3,0.029378380244830554,0.00046613049859408674,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.028986766934394836,0.0036704476185561363,0.00933041920264562,0.00021496221093809836,0.004019410504025718,7.910313806025735e-05,0.0,0.0,0.0,0.0,nan,nan,0.6758900571850212,0.015694947995872174,0.04367322971423467,0.006146267874601833,0.01256371444712081,0.0014206813155747298,0.005587462460586913,0.00044422021068262504,0.0,0.0,0.04367322971423467,0.006146267874601833,0.01256371444712081,0.0014206813155747298,0.005587462460586913,0.00044422021068262504,0.0362907275557518,0.005037912384673924,0.030996424611657858,0.0002586431605629063,0.03183294862508774,0.0003036120066388992,nan,nan,nan,nan,nan,nan,nan,nan,0.07195892557501792,0.0013897330487479319,0.0316668961411058,0.00024632704292821964,circle,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.0,7.846540035366615,0.16458012736662964,0.5570902394106813,0.019598339460214335,12.500286102294922,0.0,5.775628050058425,0.11233837683897634,0.06671435882647832,0.0005458319581674643,0.0008418126575027903,6.552901311031051e-06,0.03699891778330008,0.0003715668450999969,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.01150931466933495,0.00036919886841383476,0.010529268850708226,0.00015580580592369328,11.181399631675873,0.01618636816873603,11.181399631675873,0.01618636816873603,0.2412523020257827,0.006951965410009896,0.0,0.0,0.003320420586607637,0.0,0.0,0.0,0.010868118898672549,0.00022789111017653603,TwoStageCompiledCommonD6,0.02561650606841311,0.0007164228843284401,0.0,0.0,3,0.028210684920686045,0.0005067790681665084,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.029627814888954163,0.0037869417711139,0.009009279931584993,0.0006059874772507389,0.003698701799623116,0.00021773566954149716,0.0,0.0,0.0,0.0,nan,nan,0.5871610403984505,0.015583982114364939,0.03618593141436577,0.0036289422085226592,0.011013020699222874,0.00038860654975660103,0.004876120837918337,0.0002578882078116802,0.0,0.0,0.03618593141436577,0.0036289422085226592,0.011013020699222874,0.00038860654975660103,0.004876120837918337,0.0002578882078116802,0.036570017536481224,0.005626184577045297,0.031243003128717337,9.345432345562354e-05,0.0319740908096234,0.0003003094720185752,nan,nan,nan,nan,nan,nan,nan,nan,0.07190874194105466,0.0018318019783097439,0.03074251233844255,0.0006726736508029368,figure8,nan,nan,nan,nan,nan,nan,nan,nan
